id,username,text,datetime,img_src,likes,entities
BF_oeeHS0Er,ldndesignfair,Using the knowledge picked up in Indonesia  out for space was then able to develop a machine that enables the refinement of rattan in serial production  adapted to the local and regional conditions.@outforspace#sundaymaking#skillssunday#LDF16#ldndesignfair#tentlondon16#superbrandsldn,2016-05-29T14:19:03.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13248946_187897828273459_92066325_n.jpg?ig_cache_key=MTI2MDkwNDQzNjQ2NjQwMTU3OQ%3D%3D.2,44,@outforspace #sundaymaking #skillssunday #ldf16 #ldndesignfair #tentlondon16 #superbrandsldn
BF85gZ-NSz4,northlimited,The Hylur desk by@gudrunvais a very solid desk with hidden compartments for all sorts of cables and chargers that you might be using on everyday basis#icelandicdesign#moderndesign#dj2016#ldf16,2016-05-28T12:50:09.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/13258899_615653575251961_138051595_n.jpg?ig_cache_key=MTI2MDEzNDkxMTMxODUwMjY0OA%3D%3D.2,29,@gudrunva #icelandicdesign #moderndesign #dj2016 #ldf16
BF8ZQmsy0Mh,ldndesignfair,HIELO BLANCO@studiodavidpompa. “Heritage meets technology.”#tentlondon16#LDF16#design#craft,2016-05-28T08:08:22.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13260988_1710725915848834_273514473_n.jpg?ig_cache_key=MTI1OTk5MzA4Nzk4NTAwOTQ0MQ%3D%3D.2,87,@studiodavidpompa #tentlondon16 #ldf16 #design #craft
BF69VV7C9Fr,formandseek,My time on Designer Takeover is over! See you at Form&amp;Seek show@BOXPARKduring#ldf16,2016-05-27T18:45:06.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13116603_1042074989174088_1774973906_n.jpg?ig_cache_key=MTI1OTU4ODc5MzI4ODg3MjI5OQ%3D%3D.2,36,@boxpark #ldf16
BHe2_l8DxnC,l_d_f_official,Carpenters Workshop Gallery presents ‘Spring ’ an exhibition by French artist Mathieu Lehanneur  with the work ‘Les Cordes’ as its centrepiece. Lehanneur will also be presenting his work 'Liquid Marble' at the V&amp;A as part of the Festival.@carpentersworkshopgallery@mathieulehanneur#Design#Lighting#Sculpture#Chandelier#London#LDF16,2016-07-05T13:53:46.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13549642_272067623150039_352462444_n.jpg?ig_cache_key=MTI4NzcwODQwODA0OTI0NDYxMA%3D%3D.2,395,@carpentersworkshopgallery @mathieulehanneur #design #lighting #sculpture #chandelier #london #ldf16
BHeyU4jgBWA,ldndesignfair,Passionate about craft skills and industry@gianninacapitanistudio only uses the finest quality materials sourced from UK based companies.#knit#knittedtextiles#design#LDF16#LDNdesignfair,2016-07-05T13:12:59.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c154.0.772.772/13534183_524941181023195_1305072583_n.jpg?ig_cache_key=MTI4NzY4Nzg4MDkxNDc2OTI4MA%3D%3D.2.c,99,@gianninacapitani #knit #knittedtextiles #design #ldf16 #ldndesignfair
BHfD4qIDyke,l_d_f_official,To celebrate the expansion of Rupert Bevan’s artisan glass and mirror studio  this year's exhibition during the Festival will unveil new decorative and artisan glass finishes  exploring the endless ways through which glass and mirrors can be used to create striking interiors.@rupertbevan_bespoke#Glass#Mirror#Interiors#London#Design#Festival#LDF16,2016-07-05T15:46:25.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573526_502125359981443_325119151_n.jpg?ig_cache_key=MTI4Nzc2NTEwNjExMzg0OTYzMA%3D%3D.2,176,@rupertbevan_bespoke #glass #mirror #interiors #london #design #festival #ldf16
BFvhzq5P_8B,decorummedia,Have you heard?@1508londonare designing the#ChampagneBarat this year's@Decorex_International.#Decorex2016#champagne#interiors#interiordesign#1508London#1508#Decorex#LDF16,2016-05-23T08:12:56.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/c113.0.640.640/13108867_232220360483456_1558418699_n.jpg?ig_cache_key=MTI1NjM3MTUwNzM0NTQ4OTY2NQ%3D%3D.2.c,16,@1508london #champagnebar @decorex_international #decorex2016 #champagne #interiors #interiordesign #1508london #1508 #decorex #ldf16
BFvWPSzy5sq,norwegian_arts,Any designers interested in showing at@100NORWAYthis year at@ldndesignfair  get your applications in by 1st June.,2016-05-23T06:31:51.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/13267420_1587389704924943_838435068_n.jpg?ig_cache_key=MTI1NjMyMDYyOTA3MTM4NzQzNA%3D%3D.2.c,25,@100norway @ldndesignfair
BFrj2cpS0EO,ldndesignfair,{25}@nativeandco・And our takeover comes to an end. We hope you enjoyed our posts and learnt a few things about Native &amp; Co. We'll be exhibiting at Tent this year in Hall T1 with a new studio project.-#nativeandco#nottinghill#LDNdesignfair#tentlondon16#tenttakeover#LDF16,2016-05-21T19:13:50.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13259527_1704698879782315_1082970997_n.jpg?ig_cache_key=MTI1NTI1NDU5NDM5MDAxNjI3MA%3D%3D.2,159,@nativeandco #nativeandco #nottinghill #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFrbt5zy0MV,ldndesignfair,{24}@nativeandco・Maple was our timber of choice because of its subtle grain and light colour.-#nativeandco#nottinghill#InakoNative#LDNdesignfair#tentlondon16#tenttakeover#LDF16,2016-05-21T18:02:45.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13259592_1594444347533811_1451056221_n.jpg?ig_cache_key=MTI1NTIxODgyMjg1NzMxMDk5Nw%3D%3D.2,130,@nativeandco #nativeandco #nottinghill #inakonative #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFrSoCFS0Pq,ldndesignfair,"{23}@nativeandco・The name ""Inako"" derives from the Japanese word for an ear of rice - an emblem of the calm and minimal design of the furniture series.-#nativeandco#nottinghill#InakoNative#LDNdesignfair#tentlondon16#tenttakeover#LDF16",2016-05-21T16:43:19.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13116773_1052366744829852_1673610340_n.jpg?ig_cache_key=MTI1NTE3ODgzNzAwNTM4NjczMA%3D%3D.2,105,@nativeandco #nativeandco #nottinghill #inakonative #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFq_IvLy0CY,ldndesignfair,{22}@nativeandco・Our Inako series is made from solid maple and includes a dining table  bench and stool.-#nativeandco#nottinghill#InakoNative#LDNdesignfair#tentlondon16#tenttakeover#LDF16,2016-05-21T13:53:01.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13256990_617594141738455_2016640171_n.jpg?ig_cache_key=MTI1NTA5MzEyMzUyNTg1MzMzNg%3D%3D.2,128,@nativeandco #nativeandco #nottinghill #inakonative #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFq-Za8Q81z,l_d_f_official,Atelier Bow-Wow’s design is inspired by Japanese driving ranges  where people can practice their swing even in dense urban environments  and the battle of Trafalgar Square. Using ships masts golfers hit the ball against suspended netting resembling sails of a boat.Help make this design a reality! Back the Kickstarter via the link in our bio.@kickstarter#AtelierBowWow#VisionaryGolf#Kickstarter#London#Design#Festival#MiniGolf#Crowdfunding#LDF16,2016-05-21T13:46:33.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c127.0.825.825/13260800_791549714315918_1038166573_n.jpg?ig_cache_key=MTI1NTA4OTg3MTk3NTA3NTE4Nw%3D%3D.2.c,372,@kickstarter #atelierbowwow #visionarygolf #kickstarter #london #design #festival #minigolf #crowdfunding #ldf16
BFq20FyS0Kd,ldndesignfair,{21}@nativeandco・In this collection  traditional and new pieces from six different regions of Japan.-#nativeandco#nottinghill#LDNdesignfair#tentlondon16#tenttakeover#LDF16,2016-05-21T12:40:17.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13267333_968889916563167_757837902_n.jpg?ig_cache_key=MTI1NTA1NjUyMDMxMjk5NjUwOQ%3D%3D.2,187,@nativeandco #nativeandco #nottinghill #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFqvcGnS0J1,ldndesignfair,{20}@nativeandco・Apart from our tableware we also source traditional brooms  bath pieces and textiles from Japan and Taiwan.-#nativeandco#nottinghill#LDNdesignfair#InakoNative#tentlondon16#tenttakeover#LDF16,2016-05-21T11:35:51.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13167218_467408836802263_545766554_n.jpg?ig_cache_key=MTI1NTAyNDA4NTYwOTE2OTUyNQ%3D%3D.2,203,@nativeandco #nativeandco #nottinghill #ldndesignfair #inakonative #tentlondon16 #tenttakeover #ldf16
BFo6VOSy0Ho,ldndesignfair,"{18}@nativeandco・Focusing on triangle rush from Yuan-li  Taiwan. ""Lin""  told the 300-year-old story of the craft  from aboriginal beginnings to present day designs.-#nativeandco#nottinghill#LinNative#LDNdesignfair#tentlondon16#tenttakeover#LDF16",2016-05-20T18:32:33.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13257158_1749103202003311_2099149455_n.jpg?ig_cache_key=MTI1NDUwOTA0MTM3NzAzNDcyOA%3D%3D.2,143,@nativeandco #nativeandco #nottinghill #linnative #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFoxRYFS0Oz,ldndesignfair,"{17}@nativeandco・Earlier this month we held a Taiwanese rush weaving exhibition and weaving workshop for@londoncraftweeknamed ""Lin"".-#nativeandco#nottinghill#LinNative#LDNdesignfair#tentlondon16#tenttakeover#LDF16",2016-05-20T17:13:23.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13256842_281870558816364_1522415108_n.jpg?ig_cache_key=MTI1NDQ2OTE5NDU5MTQ1NDEzMQ%3D%3D.2,87,@nativeandco @londoncraftweek #nativeandco #nottinghill #linnative #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFowNVIJi6J,debel.designs,{15}@nativeandco・Some of our core pieces  school bags from Tainan  woodware from Hokkaido  leatherware from Taipei and brassware from Toyama.-#nativeandco#nottinghill#LDNdesignfair#tentlondon16#tenttakeover#LDF16📷:@ldndesignfair,2016-05-20T17:04:05.000Z,https://scontent.cdninstagram.com/t51.2885-15/e35/13260908_946414142142357_810708682_n.jpg?ig_cache_key=MTI1NDQ2NDUxODQ5MzcxMjAwOQ%3D%3D.2,0,@nativeandco #nativeandco #nottinghill #ldndesignfair #tentlondon16 #tenttakeover #ldf16 @ldndesignfair
BHe2_l8DxnC,l_d_f_official,Carpenters Workshop Gallery presents ‘Spring ’ an exhibition by French artist Mathieu Lehanneur  with the work ‘Les Cordes’ as its centrepiece. Lehanneur will also be presenting his work 'Liquid Marble' at the V&amp;A as part of the Festival.@carpentersworkshopgallery@mathieulehanneur#Design#Lighting#Sculpture#Chandelier#London#LDF16,2016-07-05T13:53:46.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13549642_272067623150039_352462444_n.jpg?ig_cache_key=MTI4NzcwODQwODA0OTI0NDYxMA%3D%3D.2,395,@carpentersworkshopgallery @mathieulehanneur #design #lighting #sculpture #chandelier #london #ldf16
BHeyU4jgBWA,ldndesignfair,Passionate about craft skills and industry@gianninacapitanistudio only uses the finest quality materials sourced from UK based companies.#knit#knittedtextiles#design#LDF16#LDNdesignfair,2016-07-05T13:12:59.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c154.0.772.772/13534183_524941181023195_1305072583_n.jpg?ig_cache_key=MTI4NzY4Nzg4MDkxNDc2OTI4MA%3D%3D.2.c,99,@gianninacapitani #knit #knittedtextiles #design #ldf16 #ldndesignfair
BHfD4qIDyke,l_d_f_official,To celebrate the expansion of Rupert Bevan’s artisan glass and mirror studio  this year's exhibition during the Festival will unveil new decorative and artisan glass finishes  exploring the endless ways through which glass and mirrors can be used to create striking interiors.@rupertbevan_bespoke#Glass#Mirror#Interiors#London#Design#Festival#LDF16,2016-07-05T15:46:25.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573526_502125359981443_325119151_n.jpg?ig_cache_key=MTI4Nzc2NTEwNjExMzg0OTYzMA%3D%3D.2,176,@rupertbevan_bespoke #glass #mirror #interiors #london #design #festival #ldf16
BFlzMQ6FqQI,brixtondesigntrail,Got an idea for an event during Brixton Design Trail? We'd like to hear it before May is out! Head to our website for more info in how to get your ideas to us! Link in bio.#LDF16#bdt2016#brixtondesigntrail#talent#creative#brixton#design,2016-05-19T13:32:26.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c86.0.908.908/13167380_1761260590787022_1065763210_n.jpg?ig_cache_key=MTI1MzYzMzIxNDQ1Mjc2OTgwMA%3D%3D.2.c,15,#ldf16 #bdt2016 #brixtondesigntrail #talent #creative #brixton #design
BFlzC4Hy0MK,ldndesignfair,{10}@nativeandco・Black ceramic teapot from Tokoname  one of the six ancient kilns of Japan. Famous for its porous and black clay  Tokoname's oldest kilns date back to the 12th century.-#nativeandco#nottinghill#LDNdesignfair#tentlondon16#tenttakeover#LDF16,2016-05-19T13:31:09.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13108894_737910419685534_348550201_n.jpg?ig_cache_key=MTI1MzYzMjU2OTM2Mzg3NDU3MA%3D%3D.2,116,@nativeandco #nativeandco #nottinghill #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFlsUMZy0MQ,ldndesignfair,{09}@nativeandco・At Native &amp; Co we work with kilns from seven different regions across Japan. Every region and every kiln differ because of the local firing clay and the local traditional glaze.-#nativeandco#nottinghill#LDNdesignfair#tentlondon16#tenttakeover#LDF16,2016-05-19T12:32:21.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13249698_1603063549954176_2032707070_n.jpg?ig_cache_key=MTI1MzYwMjk3MzA0NjIyNzcyOA%3D%3D.2,181,@nativeandco #nativeandco #nottinghill #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFlqs4rlS7g,kesselhaus,78 kasti / 78 boxes,2016-05-19T12:18:15.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13257074_281764955491793_1563246592_n.jpg?ig_cache_key=MTI1MzU5NTg3Mzc2MzczMzIxNg%3D%3D.2,63,
BFlk3bIy0MZ,ldndesignfair,{08}@nativeandco・One of our specialities is Japanese ceramics. Pottery and porcelain in Japan date back to six ancient kilns that still fire today.-#nativeandco#nottinghill#LDNdesignfair#InakoNative#tentlondon16#tenttakeover#LDF16,2016-05-19T11:27:15.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13256817_1758806917696758_694918738_n.jpg?ig_cache_key=MTI1MzU3MDIwOTY3NjczOTM1Mw%3D%3D.2,192,@nativeandco #nativeandco #nottinghill #ldndesignfair #inakonative #tentlondon16 #tenttakeover #ldf16
BFj3t6GS0Px,ldndesignfair,{07}@nativeandco・The Inako series launched at#LDF15as our first studio piece. Inako is inspired by traditional Japanese joinery and has a clean and minimal design that frames the maple.-#nativeandco#nottinghill#LDNdesignfair#InakoNative#tentlondon16#tenttakeover#LDF16,2016-05-18T19:33:30.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13259005_234987770209584_995741221_n.jpg?ig_cache_key=MTI1MzA5MDE2ODY1NjMxNTM3Nw%3D%3D.2,139,@nativeandco #ldf15 #nativeandco #nottinghill #ldndesignfair #inakonative #tentlondon16 #tenttakeover #ldf16
BFjKRpTS0GI,ldndesignfair,{04}@nativeandco・Native &amp; Co opened in late 2014 in Notting Hill. We believe in discreet and subtle pieces that are modern in their design but traditional in their making.-#nativeandco#nottinghill#LDNdesignfair#tentlondon16#tenttakeover#LDF16,2016-05-18T12:56:25.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13249816_560243734155004_109515477_n.jpg?ig_cache_key=MTI1Mjg5MDMxNDM4MjQ1OTI3Mg%3D%3D.2,179,@nativeandco #nativeandco #nottinghill #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFjEJxMS0Iw,ldndesignfair,{03}@nativeandco・We work with specialist makers and traditional craftsmen based in Japan and Taiwan. We source pieces from several regions across both nations. Most of the makers we work with are family run or very traditional.-#nativeandco#nottinghill#LDNdesignfair#tentlondon16#tenttakeover#LDF16,2016-05-18T12:02:55.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13249867_262303737452917_786592421_n.jpg?ig_cache_key=MTI1Mjg2MzM4NDgyMDA3MzAwOA%3D%3D.2,145,@nativeandco #nativeandco #nottinghill #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFih_o8S0E-,ldndesignfair,{01}@nativeandco・Hello  this is Native &amp; Co. We'll be taking over@LDNdesignfairfor the next few days and sharing some of the stories behind Native &amp; Co.-#nativeandco#nottinghill#LDNdesignfair#tentlondon16#tenttakeover#LDF16,2016-05-18T07:04:26.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13261003_1137662446286120_905960343_n.jpg?ig_cache_key=MTI1MjcxMzE1NTE4NTU1NzgyMg%3D%3D.2,39,@nativeandco @ldndesignfair #nativeandco #nottinghill #ldndesignfair #tentlondon16 #tenttakeover #ldf16
BFhTvvmxjyN,carocomms,On shoot today with@thedesignjunctionfor its London show campaign. Watch this space!#djKX#designjunction#design#furniture#immersedindesign#LDF16#KingsCross@vgoodandproper@rutheward@l_d_f_official,2016-05-17T19:40:42.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.1.1080.1080/13129704_500476963470054_992032678_n.jpg?ig_cache_key=MTI1MjM2OTAxNTIwMTIxNzY3Nw%3D%3D.2.c,55,@thedesignjunction #djkx #designjunction #design #furniture #immersedindesign #ldf16 #kingscross @vgoodandproper @rutheward @l_d_f_official
BHe2_l8DxnC,l_d_f_official,Carpenters Workshop Gallery presents ‘Spring ’ an exhibition by French artist Mathieu Lehanneur  with the work ‘Les Cordes’ as its centrepiece. Lehanneur will also be presenting his work 'Liquid Marble' at the V&amp;A as part of the Festival.@carpentersworkshopgallery@mathieulehanneur#Design#Lighting#Sculpture#Chandelier#London#LDF16,2016-07-05T13:53:46.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13549642_272067623150039_352462444_n.jpg?ig_cache_key=MTI4NzcwODQwODA0OTI0NDYxMA%3D%3D.2,396,@carpentersworkshopgallery @mathieulehanneur #design #lighting #sculpture #chandelier #london #ldf16
BHeyU4jgBWA,ldndesignfair,Passionate about craft skills and industry@gianninacapitanistudio only uses the finest quality materials sourced from UK based companies.#knit#knittedtextiles#design#LDF16#LDNdesignfair,2016-07-05T13:12:59.000Z,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c154.0.772.772/13534183_524941181023195_1305072583_n.jpg?ig_cache_key=MTI4NzY4Nzg4MDkxNDc2OTI4MA%3D%3D.2.c,99,@gianninacapitani #knit #knittedtextiles #design #ldf16 #ldndesignfair
